490,165,0,0,1,0
490,165,1,0,0,0
430,154,1,0,0,0
369,144,1,0,0,0
309,133,1,0,0,0
249,123,1,0,0,0
189,112,1,0,0,0
129,102,1,0,0,0
68,91,0,0,0,0
73,84,0,0,0,0
75,79,0,0,0,0
72,85,0,0,0,0
68,91,0,0,0,0
73,83,0,0,0,0
78,74,0,0,0,0
86,65,0,0,0,0
95,56,0,0,0,0
105,49,0,0,0,0
115,43,0,0,0,0
126,37,0,0,0,0
137,32,0,0,0,0
148,27,0,0,0,0
164,21,0,0,0,0
181,16,0,0,0,0
195,13,0,0,0,0
210,10,0,0,0,0
225,8,0,0,0,0
237,7,0,0,0,0
249,6,0,0,0,0
267,5,0,0,0,0
284,4,0,0,0,0
267,3,0,0,0,0
249,2,0,0,0,0
232,2,0,0,0,0
214,3,0,0,0,0
196,4,0,0,0,0
179,6,0,0,0,0
161,9,0,0,0,0
144,11,0,0,0,0
126,15,0,0,0,0
109,19,0,0,0,0
92,23,0,0,0,0
76,30,0,0,0,0
60,37,0,0,0,0
44,46,0,0,0,0
29,55,0,0,0,0
17,68,0,0,0,0
8,83,0,0,0,0
5,100,0,0,0,0
10,117,0,0,0,0
22,131,0,0,0,0
37,140,0,0,0,0
53,148,0,0,0,0
69,154,0,0,0,0
84,158,0,0,0,0
69,154,0,0,0,0
53,148,0,0,0,0
37,140,0,0,0,0
22,131,0,0,0,0
10,117,0,0,0,0
5,100,0,0,0,0
8,83,0,0,0,0
17,68,0,0,0,0
29,55,0,0,0,0
44,46,0,0,0,0
60,37,0,0,0,0
76,30,0,0,0,0
92,23,0,0,0,0
109,19,0,0,0,0
126,15,0,0,0,0
144,11,0,0,0,0
161,9,0,0,0,0
179,6,0,0,0,0
196,4,0,0,0,0
214,3,0,0,0,0
232,2,0,0,0,0
249,2,0,0,0,0
267,3,0,0,0,0
285,4,0,0,0,0
275,4,0,0,0,0
259,5,0,0,0,0
244,6,0,0,0,0
228,7,0,0,0,0
211,10,0,0,0,0
193,14,0,0,0,0
176,17,0,0,0,0
162,22,0,0,0,0
149,27,0,0,0,0
135,33,0,0,0,0
122,38,0,0,0,0
111,45,0,0,0,0
101,52,0,0,0,0
90,59,0,0,0,0
83,68,0,0,0,0
76,76,0,0,0,0
69,91,0,0,0,0
66,107,0,0,0,0
73,120,0,0,0,0
82,126,0,0,0,0
91,131,0,0,0,0
109,133,0,0,0,0
124,131,0,0,0,0
139,128,0,0,0,0
156,122,0,0,0,0
165,108,0,0,0,0
165,90,0,0,0,0
151,80,0,0,0,0
134,82,0,0,0,0
118,88,0,0,0,0
110,99,0,0,0,0
110,104,0,0,0,0
115,107,0,0,0,0
120,105,0,0,0,0
125,100,0,0,0,0
139,88,0,0,0,0
157,85,0,0,0,0
167,94,0,0,0,0
157,85,0,0,0,0
139,88,0,0,0,0
125,100,0,0,0,0
120,105,0,0,0,0
115,107,0,0,0,0
110,104,0,0,0,0
110,99,0,0,0,0
118,88,0,0,0,0
134,82,0,0,0,0
151,80,0,0,0,0
165,90,0,0,0,0
165,108,0,0,0,0
156,122,0,0,0,0
139,128,0,0,0,0
147,125,0,0,0,0
136,131,0,0,0,0
136,127,0,0,0,0
123,135,0,0,0,0
127,127,0,0,0,0
115,136,0,0,0,0
120,128,0,0,0,0
109,136,0,0,0,0
114,128,0,0,0,0
104,137,0,0,0,0
109,128,0,0,0,0
99,136,0,0,0,0
104,128,0,0,0,0
92,136,0,0,0,0
99,127,0,0,0,0
86,135,0,0,0,0
95,126,0,0,0,0
80,134,0,0,0,0
90,125,0,0,0,0
74,132,0,0,0,0
87,123,0,0,0,0
70,129,0,0,0,0
85,120,0,0,0,0
66,126,0,0,0,0
83,117,0,0,0,0
62,123,0,0,0,0
81,115,0,0,0,0
59,119,0,0,0,0
80,112,0,0,0,0
57,115,0,0,0,0
79,108,0,0,0,0
55,111,0,0,0,0
78,105,0,0,0,0
54,107,0,0,0,0
78,102,0,0,0,0
53,103,0,0,0,0
78,99,0,0,0,0
53,99,0,0,0,0
79,96,0,0,0,0
54,95,0,0,0,0
80,93,0,0,0,0
55,91,0,0,0,0
81,90,0,0,0,0
56,87,0,0,0,0
82,87,0,0,0,0
58,83,0,0,0,0
84,85,0,0,0,0
60,79,0,0,0,0
86,82,0,0,0,0
62,75,0,0,0,0
87,78,0,0,0,0
64,72,0,0,0,0
90,75,0,0,0,0
67,68,0,0,0,0
92,72,0,0,0,0
70,65,0,0,0,0
95,70,0,0,0,0
73,61,0,0,0,0
98,67,0,0,0,0
76,58,0,0,0,0
100,64,0,0,0,0
80,55,0,0,0,0
103,62,0,0,0,0
84,52,0,0,0,0
107,59,0,0,0,0
87,50,0,0,0,0
110,57,0,0,0,0
91,47,0,0,0,0
113,54,0,0,0,0
95,44,0,0,0,0
116,52,0,0,0,0
99,42,0,0,0,0
119,50,0,0,0,0
103,39,0,0,0,0
123,47,0,0,0,0
107,37,0,0,0,0
126,45,0,0,0,0
111,35,0,0,0,0
130,43,0,0,0,0
115,32,0,0,0,0
134,40,0,0,0,0
119,30,0,0,0,0
138,38,0,0,0,0
123,28,0,0,0,0
143,36,0,0,0,0
128,26,0,0,0,0
147,34,0,0,0,0
133,25,0,0,0,0
152,32,0,0,0,0
138,23,0,0,0,0
157,30,0,0,0,0
143,21,0,0,0,0
161,29,0,0,0,0
148,19,0,0,0,0
166,27,0,0,0,0
153,18,0,0,0,0
171,25,0,0,0,0
158,17,0,0,0,0
177,24,0,0,0,0
163,15,0,0,0,0
182,22,0,0,0,0
169,14,0,0,0,0
187,21,0,0,0,0
175,12,0,0,0,0
192,19,0,0,0,0
180,11,0,0,0,0
198,18,0,0,0,0
186,10,0,0,0,0
204,17,0,0,0,0
191,9,0,0,0,0
209,15,0,0,0,0
197,8,0,0,0,0
215,14,0,0,0,0
203,7,0,0,0,0
221,13,0,0,0,0
209,6,0,0,0,0
228,12,0,0,0,0
216,5,0,0,0,0
234,11,0,0,0,0
222,5,0,0,0,0
241,10,0,0,0,0
229,4,0,0,0,0
249,9,0,0,0,0
237,3,0,0,0,0
256,9,0,0,0,0
243,3,0,0,0,0
264,8,0,0,0,0
251,3,0,0,0,0
274,7,0,0,0,0
261,3,0,0,0,0
288,7,0,0,0,0
274,3,0,0,0,0
306,6,0,0,0,0
292,3,0,0,0,0
306,6,0,0,0,0
324,7,0,0,0,0
307,5,0,0,0,0
324,7,0,0,0,0
341,8,0,0,0,0
324,7,0,0,0,0
341,8,0,0,0,0
357,11,0,0,0,0
341,8,0,0,0,0
357,11,0,0,0,0
374,13,0,0,0,0
357,11,0,0,0,0
374,13,0,0,0,0
391,16,0,0,0,0
374,13,0,0,0,0
391,16,0,0,0,0
407,19,0,0,0,0
391,16,0,0,0,0
407,19,0,0,0,0
