127,159,0,0,1,0
127,159,1,0,0,0
75,181,0,0,0,0
89,177,0,0,0,0
74,181,0,0,0,0
82,179,0,0,0,0
100,176,0,0,0,0
77,180,0,0,0,0
85,179,0,0,0,0
73,178,0,0,0,0
62,178,0,0,0,0
49,173,0,0,0,0
36,169,0,0,0,0
28,158,0,0,0,0
28,147,0,0,0,0
28,135,0,0,0,0
28,123,0,0,0,0
21,116,0,0,0,0
14,109,0,0,0,0
11,104,0,0,0,0
5,102,0,0,0,0
5,105,0,0,0,0
8,109,0,0,0,0
12,123,0,0,0,0
15,139,0,0,0,0
20,153,0,0,0,0
27,167,0,0,0,0
36,174,0,0,0,0
46,176,0,0,0,0
60,177,0,0,0,0
49,175,0,0,0,0
41,171,0,0,0,0
33,161,0,0,0,0
28,146,0,0,0,0
25,130,0,0,0,0
21,118,0,0,0,0
15,109,0,0,0,0
5,102,0,0,0,0
7,107,0,0,0,0
5,105,0,0,0,0
5,102,0,0,0,0
3,96,0,0,0,0
0,88,0,0,0,0
4,104,0,0,0,0
6,90,0,0,0,0
4,113,0,0,0,0
10,92,0,0,0,0
3,127,0,0,0,0
15,94,0,0,0,0
4,129,0,0,0,0
18,97,0,0,0,0
7,132,0,0,0,0
22,99,0,0,0,0
6,145,0,0,0,0
25,102,0,0,0,0
9,145,0,0,0,0
28,106,0,0,0,0
8,157,0,0,0,0
30,109,0,0,0,0
9,168,0,0,0,0
32,112,0,0,0,0
14,167,0,0,0,0
33,117,0,0,0,0
19,165,0,0,0,0
35,122,0,0,0,0
20,178,0,0,0,0
36,129,0,0,0,0
24,180,0,0,0,0
37,136,0,0,0,0
27,189,0,0,0,0
39,143,0,0,0,0
32,183,0,0,0,0
42,151,0,0,0,0
35,191,0,0,0,0
44,156,0,0,0,0
39,188,0,0,0,0
47,160,0,0,0,0
42,194,0,0,0,0
50,163,0,0,0,0
48,186,0,0,0,0
54,166,0,0,0,0
50,190,0,0,0,0
58,167,0,0,0,0
55,182,0,0,0,0
63,168,0,0,0,0
58,183,0,0,0,0
67,169,0,0,0,0
61,183,0,0,0,0
69,180,0,0,0,0
80,188,0,0,0,0
91,195,0,0,0,0
100,198,0,0,0,0
109,202,0,0,0,0
120,190,0,0,0,0
131,178,0,0,0,0
139,168,0,0,0,0
147,158,0,0,0,0
156,148,0,0,0,0
156,132,0,0,0,0
156,117,0,0,0,0
155,107,0,0,0,0
155,97,0,0,0,0
156,84,0,0,0,0
157,71,0,0,0,0
160,61,0,0,0,0
162,52,0,0,0,0
167,37,0,0,0,0
174,28,0,0,0,0
184,17,0,0,0,0
192,3,0,0,0,0
194,1,0,0,0,0
202,0,0,0,0,0
190,6,0,0,0,0
198,5,0,0,0,0
185,10,0,0,0,0
195,9,0,0,0,0
181,14,0,0,0,0
192,13,0,0,0,0
177,18,0,0,0,0
189,18,0,0,0,0
173,22,0,0,0,0
186,22,0,0,0,0
169,26,0,0,0,0
183,26,0,0,0,0
165,29,0,0,0,0
180,30,0,0,0,0
162,33,0,0,0,0
178,34,0,0,0,0
158,37,0,0,0,0
175,38,0,0,0,0
154,40,0,0,0,0
172,42,0,0,0,0
165,46,0,0,0,0
164,38,0,0,0,0
164,29,0,0,0,0
159,40,0,0,0,0
153,51,0,0,0,0
159,40,0,0,0,0
164,29,0,0,0,0
165,38,0,0,0,0
166,47,0,0,0,0
152,47,0,0,0,0
151,37,0,0,0,0
149,26,0,0,0,0
145,41,0,0,0,0
140,56,0,0,0,0
145,41,0,0,0,0
150,26,0,0,0,0
