490,162,0,0,1,0
490,162,1,0,0,0
560,151,0,0,0,0
567,149,0,0,0,0
560,151,0,0,0,0
569,149,0,0,0,0
562,150,0,0,0,0
570,149,0,0,0,0
558,145,0,0,0,0
575,140,0,0,0,0
591,137,0,0,0,0
608,135,0,0,0,0
625,136,0,0,0,0
642,137,0,0,0,0
659,140,0,0,0,0
675,144,0,0,0,0
692,148,0,0,0,0
708,153,0,0,0,0
724,158,0,0,0,0
741,164,0,0,0,0
757,169,0,0,0,0
773,175,0,0,0,0
789,180,0,0,0,0
805,185,0,0,0,0
818,189,0,0,0,0
826,194,0,0,0,0
835,199,0,0,0,0
843,192,0,0,0,0
853,191,0,0,0,0
862,191,0,0,0,0
874,189,0,0,0,0
884,186,0,0,0,0
874,189,0,0,0,0
862,191,0,0,0,0
853,191,0,0,0,0
843,192,0,0,0,0
835,199,0,0,0,0
826,194,0,0,0,0
818,189,0,0,0,0
805,185,0,0,0,0
789,180,0,0,0,0
773,175,0,0,0,0
757,169,0,0,0,0
741,164,0,0,0,0
724,158,0,0,0,0
708,153,0,0,0,0
692,148,0,0,0,0
675,144,0,0,0,0
659,140,0,0,0,0
642,137,0,0,0,0
625,136,0,0,0,0
608,135,0,0,0,0
591,137,0,0,0,0
575,140,0,0,0,0
558,145,0,0,0,0
556,151,0,0,0,0
554,162,0,0,0,0
551,173,0,0,0,0
544,186,0,0,0,0
537,194,0,0,0,0
535,181,0,0,0,0
532,171,0,0,0,0
528,159,0,0,0,0
513,166,0,0,0,0
498,173,0,0,0,0
483,181,0,0,0,0
468,189,0,0,0,0
454,197,0,0,0,0
439,205,0,0,0,0
425,213,0,0,0,0
410,221,0,0,0,0
396,230,0,0,0,0
382,238,0,0,0,0
367,247,0,0,0,0
353,255,0,0,0,0
338,263,0,0,0,0
324,271,0,0,0,0
309,280,0,0,0,0
295,287,0,0,0,0
280,295,0,0,0,0
265,302,0,0,0,0
249,307,0,0,0,0
233,311,0,0,0,0
217,314,0,0,0,0
200,316,0,0,0,0
183,317,0,0,0,0
169,316,0,0,0,0
151,315,0,0,0,0
135,312,0,0,0,0
119,307,0,0,0,0
104,301,0,0,0,0
89,293,0,0,0,0
76,284,0,0,0,0
63,273,0,0,0,0
51,262,0,0,0,0
40,250,0,0,0,0
30,236,0,0,0,0
24,221,0,0,0,0
20,205,0,0,0,0
19,189,0,0,0,0
20,172,0,0,0,0
23,156,0,0,0,0
27,140,0,0,0,0
34,125,0,0,0,0
46,114,0,0,0,0
59,110,0,0,0,0
63,110,0,0,0,0
78,118,0,0,0,0
93,125,0,0,0,0
109,130,0,0,0,0
125,134,0,0,0,0
141,136,0,0,0,0
158,137,0,0,0,0
175,137,0,0,0,0
191,136,0,0,0,0
208,134,0,0,0,0
224,131,0,0,0,0
241,128,0,0,0,0
257,125,0,0,0,0
273,121,0,0,0,0
289,116,0,0,0,0
305,111,0,0,0,0
321,106,0,0,0,0
337,101,0,0,0,0
352,96,0,0,0,0
368,90,0,0,0,0
380,85,0,0,0,0
372,77,0,0,0,0
364,68,0,0,0,0
349,62,0,0,0,0
335,61,0,0,0,0
330,62,0,0,0,0
346,56,0,0,0,0
363,54,0,0,0,0
379,58,0,0,0,0
391,71,0,0,0,0
395,87,0,0,0,0
392,104,0,0,0,0
385,119,0,0,0,0
373,131,0,0,0,0
364,135,0,0,0,0
356,140,0,0,0,0
364,135,0,0,0,0
373,131,0,0,0,0
385,119,0,0,0,0
392,104,0,0,0,0
395,87,0,0,0,0
391,71,0,0,0,0
379,58,0,0,0,0
363,54,0,0,0,0
346,56,0,0,0,0
330,62,0,0,0,0
335,61,0,0,0,0
349,62,0,0,0,0
364,68,0,0,0,0
372,77,0,0,0,0
380,85,0,0,0,0
382,102,0,0,0,0
379,118,0,0,0,0
368,132,0,0,0,0
354,140,0,0,0,0
337,143,0,0,0,0
320,142,0,0,0,0
305,136,0,0,0,0
291,126,0,0,0,0
280,113,0,0,0,0
283,118,0,0,0,0
297,114,0,0,0,0
310,110,0,0,0,0
324,106,0,0,0,0
337,101,0,0,0,0
350,96,0,0,0,0
363,92,0,0,0,0
371,89,0,0,0,0
380,86,0,0,0,0
381,94,0,0,0,0
382,103,0,0,0,0
379,118,0,0,0,0
374,125,0,0,0,0
368,132,0,0,0,0
361,136,0,0,0,0
353,141,0,0,0,0
344,142,0,0,0,0
336,143,0,0,0,0
327,142,0,0,0,0
319,141,0,0,0,0
304,136,0,0,0,0
290,126,0,0,0,0
283,118,0,0,0,0
280,113,0,0,0,0
272,98,0,0,0,0
269,82,0,0,0,0
270,65,0,0,0,0
275,49,0,0,0,0
283,34,0,0,0,0
295,22,0,0,0,0
309,13,0,0,0,0
325,6,0,0,0,0
341,2,0,0,0,0
358,0,0,0,0,0
372,0,0,0,0,0
388,2,0,0,0,0
404,5,0,0,0,0
420,9,0,0,0,0
436,14,0,0,0,0
451,21,0,0,0,0
466,28,0,0,0,0
480,35,0,0,0,0
495,43,0,0,0,0
480,49,0,0,0,0
464,54,0,0,0,0
449,59,0,0,0,0
434,64,0,0,0,0
421,69,0,0,0,0
407,75,0,0,0,0
394,80,0,0,0,0
407,75,0,0,0,0
421,69,0,0,0,0
434,64,0,0,0,0
449,59,0,0,0,0
464,54,0,0,0,0
480,49,0,0,0,0
495,43,0,0,0,0
511,38,0,0,0,0
527,34,0,0,0,0
543,30,0,0,0,0
