294,416,0,0,1,0
294,416,1,0,0,0
294,485,1,0,0,0
295,553,1,0,0,0
295,622,1,0,0,0
296,691,1,0,0,0
296,760,1,0,0,0
296,828,0,0,0,0
301,822,0,0,0,0
306,815,0,0,0,0
311,807,0,0,0,0
306,815,0,0,0,0
301,822,0,0,0,0
296,828,0,0,0,0
306,815,0,0,0,0
314,802,0,0,0,0
320,787,0,0,0,0
325,771,0,0,0,0
327,755,0,0,0,0
328,739,0,0,0,0
327,723,0,0,0,0
324,707,0,0,0,0
335,719,0,0,0,0
349,726,0,0,0,0
365,729,0,0,0,0
381,727,0,0,0,0
394,723,0,0,0,0
381,713,0,0,0,0
369,701,0,0,0,0
359,687,0,0,0,0
351,673,0,0,0,0
343,657,0,0,0,0
336,642,0,0,0,0
331,626,0,0,0,0
326,610,0,0,0,0
323,593,0,0,0,0
321,577,0,0,0,0
330,592,0,0,0,0
313,580,0,0,0,0
333,608,0,0,0,0
316,597,0,0,0,0
338,624,0,0,0,0
319,613,0,0,0,0
343,639,0,0,0,0
324,630,0,0,0,0
350,654,0,0,0,0
330,646,0,0,0,0
357,668,0,0,0,0
337,661,0,0,0,0
351,672,0,0,0,0
365,683,0,0,0,0
381,691,0,0,0,0
398,696,0,0,0,0
416,697,0,0,0,0
434,694,0,0,0,0
451,687,0,0,0,0
465,676,0,0,0,0
478,663,0,0,0,0
487,648,0,0,0,0
491,631,0,0,0,0
490,613,0,0,0,0
485,595,0,0,0,0
475,580,0,0,0,0
461,569,0,0,0,0
443,565,0,0,0,0
426,567,0,0,0,0
438,580,0,0,0,0
444,597,0,0,0,0
442,615,0,0,0,0
431,629,0,0,0,0
414,636,0,0,0,0
396,635,0,0,0,0
380,627,0,0,0,0
368,612,0,0,0,0
383,608,0,0,0,0
395,601,0,0,0,0
396,583,0,0,0,0
390,566,0,0,0,0
378,553,0,0,0,0
365,540,0,0,0,0
354,532,0,0,0,0
370,526,0,0,0,0
385,517,0,0,0,0
398,506,0,0,0,0
409,493,0,0,0,0
418,479,0,0,0,0
424,463,0,0,0,0
428,446,0,0,0,0
429,431,0,0,0,0
445,425,0,0,0,0
462,423,0,0,0,0
479,425,0,0,0,0
495,432,0,0,0,0
507,444,0,0,0,0
514,460,0,0,0,0
515,477,0,0,0,0
509,493,0,0,0,0
500,507,0,0,0,0
489,517,0,0,0,0
507,515,0,0,0,0
524,510,0,0,0,0
540,501,0,0,0,0
553,489,0,0,0,0
564,475,0,0,0,0
572,459,0,0,0,0
578,442,0,0,0,0
581,424,0,0,0,0
580,406,0,0,0,0
577,388,0,0,0,0
571,372,0,0,0,0
562,356,0,0,0,0
550,342,0,0,0,0
536,331,0,0,0,0
520,322,0,0,0,0
504,315,0,0,0,0
486,311,0,0,0,0
468,310,0,0,0,0
450,311,0,0,0,0
433,314,0,0,0,0
415,320,0,0,0,0
399,328,0,0,0,0
383,339,0,0,0,0
380,354,0,0,0,0
376,370,0,0,0,0
372,385,0,0,0,0
367,400,0,0,0,0
361,414,0,0,0,0
355,429,0,0,0,0
354,412,0,0,0,0
362,431,0,0,0,0
359,397,0,0,0,0
368,417,0,0,0,0
364,383,0,0,0,0
374,402,0,0,0,0
369,368,0,0,0,0
379,386,0,0,0,0
372,353,0,0,0,0
383,371,0,0,0,0
375,338,0,0,0,0
387,355,0,0,0,0
383,339,0,0,0,0
385,321,0,0,0,0
387,303,0,0,0,0
388,285,0,0,0,0
388,267,0,0,0,0
387,249,0,0,0,0
